respondent_id,xyz_vaccine,seasonal_vaccine
51595,0.35,0.57
51596,0.23,0.55
51597,0.56,0.84
51598,0.12,0.1
51599,0.65,0.8
51600,0.21,0.37
51601,0.16,0.38
51602,0.02,0.14
51603,0.12,0.66
51604,0.57,0.76
51605,0.1,0.1
51606,0.1,0.35
51607,0.82,0.87
51608,0.19,0.39
51609,0.5,0.67
51610,0.07,0.28
51611,0.4,0.71
51612,0.55,0.91
51613,0.73,0.84
51614,0.0,0.08
51615,0.4,0.63
51616,0.04,0.92
51617,0.13,0.48
51618,0.03,0.19
51619,0.12,0.83
51620,0.47,0.63
51621,0.05,0.13
51622,0.36,0.82
51623,0.05,0.41
51624,0.19,0.79
51625,0.24,0.77
51626,0.24,0.93
51627,0.68,0.84
51628,0.02,0.08
51629,0.06,0.87
51630,0.13,0.17
51631,0.06,0.79
51632,0.32,0.31
51633,0.2,0.66
51634,0.02,0.06
51635,0.02,0.28
51636,0.28,0.68
51637,0.13,0.46
51638,0.04,0.46
51639,0.19,0.36
51640,0.54,0.71
51641,0.73,0.88
51642,0.36,0.41
51643,0.09,0.38
51644,0.18,0.44
51645,0.4,0.58
51646,0.14,0.59
51647,0.05,0.09
51648,0.34,0.49
51649,0.05,0.16
51650,0.39,0.95
51651,0.31,0.83
51652,0.14,0.64
51653,0.11,0.37
51654,0.43,0.46
51655,0.65,0.89
51656,0.11,0.55
51657,0.12,0.07
51658,0.03,0.11
51659,0.1,0.33
51660,0.12,0.11
51661,0.1,0.7
51662,0.27,0.77
51663,0.43,0.83
51664,0.15,0.74
51665,0.17,0.67
51666,0.17,0.38
51667,0.5,0.96
51668,0.56,0.58
51669,0.24,0.45
51670,0.42,0.77
51671,0.23,0.41
51672,0.61,0.89
51673,0.08,0.08
51674,0.19,0.25
51675,0.11,0.63
51676,0.59,0.84
51677,0.11,0.2
51678,0.73,0.87
51679,0.16,0.37
51680,0.25,0.35
51681,0.07,0.81
51682,0.05,0.13
51683,0.07,0.36
51684,0.53,0.85
51685,0.12,0.61
51686,0.09,0.87
51687,0.1,0.29
51688,0.33,0.97
51689,0.24,0.38
51690,0.05,0.58
51691,0.06,0.26
51692,0.07,0.17
51693,0.1,0.11
51694,0.03,0.13
51695,0.12,0.54
51696,0.04,0.08
51697,0.0,0.07
51698,0.27,0.86
51699,0.03,0.13
51700,0.36,0.91
51701,0.49,0.71
51702,0.18,0.08
51703,0.78,0.85
51704,0.07,0.96
51705,0.15,0.23
51706,0.11,0.26
51707,0.2,0.13
51708,0.05,0.9
51709,0.08,0.5
51710,0.18,0.38
51711,0.3,0.35
51712,0.23,0.87
51713,0.01,0.18
51714,0.02,0.07
51715,0.07,0.3
51716,0.15,0.67
51717,0.46,0.63
51718,0.0,0.08
51719,0.02,0.08
51720,0.33,0.39
51721,0.36,0.76
51722,0.91,0.99
51723,0.61,0.7
51724,0.52,0.72
51725,0.09,0.44
51726,0.27,0.57
51727,0.37,0.81
51728,0.06,0.17
51729,0.42,0.81
51730,0.16,0.71
51731,0.09,0.19
51732,0.05,0.09
51733,0.46,0.69
51734,0.18,0.36
51735,0.14,0.44
51736,0.47,0.54
51737,0.23,0.72
51738,0.06,0.05
51739,0.46,0.9
51740,0.01,0.05
51741,0.01,0.16
51742,0.14,0.4
51743,0.09,0.5
51744,0.16,0.44
51745,0.63,0.52
51746,0.09,0.32
51747,0.31,0.36
51748,0.14,0.34
51749,0.18,0.38
51750,0.17,0.53
51751,0.05,0.14
51752,0.19,0.55
51753,0.09,0.94
51754,0.44,0.57
51755,0.04,0.05
51756,0.06,0.39
51757,0.36,0.4
51758,0.65,0.63
51759,0.14,0.5
51760,0.06,0.76
51761,0.28,0.52
51762,0.78,0.95
51763,0.08,0.58
51764,0.01,0.14
51765,0.26,0.67
51766,0.02,0.04
51767,0.28,0.93
51768,0.04,0.09
51769,0.65,0.57
51770,0.68,0.73
51771,0.12,0.35
51772,0.76,0.92
51773,0.32,0.85
51774,0.45,0.94
51775,0.08,0.48
51776,0.06,0.06
51777,0.13,0.52
51778,0.76,0.96
51779,0.16,0.32
51780,0.01,0.38
51781,0.11,0.23
51782,0.33,0.78
51783,0.01,0.12
51784,0.19,0.66
51785,0.04,0.07
51786,0.01,0.01
51787,0.07,0.6
51788,0.12,0.19
51789,0.37,0.6
51790,0.49,0.5
51791,0.1,0.6
51792,0.13,0.65
51793,0.12,0.17
51794,0.55,0.89
51795,0.05,0.92
51796,0.12,0.66
51797,0.11,0.36
51798,0.56,0.83
51799,0.05,0.74
51800,0.35,0.53
51801,0.16,0.23
51802,0.11,0.76
51803,0.58,0.69
51804,0.37,0.61
51805,0.07,0.1
51806,0.09,0.47
51807,0.07,0.47
51808,0.35,0.78
51809,0.16,0.78
51810,0.12,0.19
51811,0.62,0.68
51812,0.13,0.44
51813,0.24,0.41
51814,0.11,0.76
51815,0.22,0.48
51816,0.22,0.33
51817,0.07,0.18
51818,0.26,0.14
51819,0.13,0.19
51820,0.31,0.56
51821,0.06,0.21
51822,0.18,0.28
51823,0.02,0.04
51824,0.11,0.51
51825,0.15,0.7
51826,0.07,0.08
51827,0.07,0.1
51828,0.1,0.15
51829,0.12,0.45
51830,0.47,0.59
51831,0.11,0.13
51832,0.04,0.12
51833,0.13,0.39
51834,0.22,0.66
51835,0.06,0.33
51836,0.28,0.47
51837,0.35,0.4
51838,0.07,0.22
51839,0.28,0.26
51840,0.23,0.36
51841,0.2,0.85
51842,0.13,0.44
51843,0.63,0.78
51844,0.07,0.21
51845,0.03,0.31
51846,0.0,0.01
51847,0.12,0.23
51848,0.09,0.87
51849,0.03,0.13
51850,0.25,0.58
51851,0.22,0.2
51852,0.26,0.68
51853,0.12,0.23
51854,0.37,0.54
51855,0.11,0.89
51856,0.23,0.76
51857,0.1,0.24
51858,0.67,0.98
51859,0.38,0.68
51860,0.14,0.83
51861,0.54,0.9
51862,0.05,0.3
51863,0.08,0.17
51864,0.57,0.86
51865,0.23,0.65
51866,0.45,0.74
51867,0.14,0.4
51868,0.16,0.11
51869,0.03,0.29
51870,0.26,0.84
51871,0.15,0.39
51872,0.45,0.72
51873,0.07,0.44
51874,0.03,0.51
51875,0.1,0.45
51876,0.13,0.65
51877,0.34,0.78
51878,0.53,0.7
51879,0.14,0.44
51880,0.21,0.79
51881,0.02,0.14
51882,0.08,0.7
51883,0.39,0.27
51884,0.17,0.39
51885,0.05,0.12
51886,0.51,0.77
51887,0.08,0.13
51888,0.04,0.09
51889,0.04,0.2
51890,0.07,0.22
51891,0.75,0.99
51892,0.28,0.57
51893,0.67,0.66
51894,0.1,0.73
51895,0.03,0.16
51896,0.0,0.04
51897,0.14,0.81
51898,0.59,0.76
51899,0.25,0.62
51900,0.12,0.11
51901,0.45,0.63
51902,0.26,0.32
51903,0.49,0.64
51904,0.11,0.18
51905,0.33,0.62
51906,0.38,0.52
51907,0.03,0.3
51908,0.15,0.38
51909,0.49,0.72
51910,0.03,0.32
51911,0.21,0.81
51912,0.52,0.52
51913,0.05,0.78
51914,0.05,0.28
51915,0.05,0.34
51916,0.63,0.79
51917,0.09,0.24
51918,0.44,0.9
51919,0.4,0.55
51920,0.02,0.31
51921,0.21,0.63
51922,0.06,0.07
51923,0.15,0.82
51924,0.11,0.43
51925,0.16,0.69
51926,0.02,0.11
51927,0.03,0.03
51928,0.16,0.62
51929,0.01,0.16
51930,0.15,0.72
51931,0.07,0.2
51932,0.14,0.64
51933,0.46,0.64
51934,0.64,0.9
51935,0.07,0.19
51936,0.21,0.71
51937,0.53,0.82
51938,0.04,0.32
51939,0.15,0.3
51940,0.42,0.84
51941,0.18,0.76
51942,0.08,0.22
51943,0.4,0.85
51944,0.01,0.03
51945,0.08,0.24
51946,0.05,0.29
51947,0.05,0.87
51948,0.23,0.25
51949,0.08,0.83
51950,0.02,0.1
51951,0.07,0.51
51952,0.02,0.2
51953,0.1,0.53
51954,0.65,0.85
51955,0.25,0.46
51956,0.11,0.25
51957,0.08,0.72
51958,0.07,0.23
51959,0.6,0.64
51960,0.01,0.14
51961,0.15,0.08
51962,0.03,0.05
51963,0.1,0.27
51964,0.05,0.81
51965,0.24,0.65
51966,0.11,0.16
51967,0.07,0.12
51968,0.58,0.82
51969,0.01,0.88
51970,0.65,0.85
51971,0.07,0.14
51972,0.37,0.53
51973,0.38,0.55
51974,0.53,0.86
51975,0.06,0.08
51976,0.31,0.49
51977,0.66,0.8
51978,0.56,0.85
51979,0.08,0.66
51980,0.11,0.31
51981,0.07,0.41
51982,0.81,0.88
51983,0.54,0.59
51984,0.22,0.78
51985,0.04,0.2
51986,0.06,0.13
51987,0.04,0.57
51988,0.06,0.34
51989,0.0,0.21
51990,0.07,0.21
51991,0.09,0.74
51992,0.09,0.55
51993,0.43,0.85
51994,0.06,0.32
51995,0.06,0.22
51996,0.04,0.1
51997,0.09,0.19
51998,0.26,0.7
51999,0.14,0.85
52000,0.04,0.41
52001,0.02,0.14
52002,0.41,0.59
52003,0.81,0.86
52004,0.01,0.14
52005,0.06,0.29
52006,0.12,0.39
52007,0.07,0.1
52008,0.22,0.83
52009,0.07,0.13
52010,0.63,0.68
52011,0.06,0.15
52012,0.2,0.36
52013,0.06,0.56
52014,0.29,0.62
52015,0.06,0.15
52016,0.05,0.36
52017,0.11,0.27
52018,0.17,0.28
52019,0.14,0.45
52020,0.09,0.31
52021,0.06,0.19
52022,0.13,0.87
52023,0.09,0.85
52024,0.06,0.25
52025,0.44,0.86
52026,0.04,0.06
52027,0.11,0.32
52028,0.17,0.97
52029,0.01,0.92
52030,0.24,0.52
52031,0.08,0.5
52032,0.54,0.91
52033,0.02,0.1
52034,0.18,0.38
52035,0.14,0.61
52036,0.09,0.11
52037,0.06,0.69
52038,0.21,0.25
52039,0.06,0.36
52040,0.74,0.81
52041,0.05,0.12
52042,0.18,0.33
52043,0.07,0.14
52044,0.02,0.9
52045,0.17,0.66
52046,0.57,0.53
52047,0.55,0.42
52048,0.15,0.12
52049,0.35,0.3
52050,0.26,0.66
52051,0.2,0.37
52052,0.03,0.27
52053,0.05,0.21
52054,0.82,0.82
52055,0.13,0.53
52056,0.02,0.23
52057,0.11,0.48
52058,0.29,0.22
52059,0.25,0.32
52060,0.06,0.91
52061,0.11,0.13
52062,0.24,0.84
52063,0.15,0.95
52064,0.3,0.43
52065,0.12,0.33
52066,0.05,0.04
52067,0.02,0.13
52068,0.52,0.78
52069,0.05,0.69
52070,0.69,0.58
52071,0.08,0.04
52072,0.56,0.51
52073,0.13,0.89
52074,0.46,0.88
52075,0.05,0.23
52076,0.1,0.23
52077,0.06,0.22
52078,0.1,0.23
52079,0.17,0.4
52080,0.04,0.96
52081,0.14,0.83
52082,0.69,0.82
52083,0.18,0.2
52084,0.72,0.98
52085,0.06,0.84
52086,0.58,0.91
52087,0.01,0.21
52088,0.03,0.06
52089,0.33,0.69
52090,0.04,0.27
52091,0.12,0.36
52092,0.16,0.33
52093,0.13,0.46
52094,0.66,0.85
52095,0.01,0.03
52096,0.06,0.87
52097,0.33,0.62
52098,0.1,0.19
52099,0.36,0.86
52100,0.12,0.71
52101,0.28,0.63
52102,0.2,0.41
52103,0.02,0.15
52104,0.2,0.42
52105,0.03,0.71
52106,0.22,0.66
52107,0.26,0.47
52108,0.18,0.15
52109,0.13,0.83
52110,0.37,0.34
52111,0.04,0.3
52112,0.02,0.07
52113,0.02,0.08
52114,0.15,0.33
52115,0.01,0.32
52116,0.13,0.18
52117,0.15,0.14
52118,0.02,0.05
52119,0.01,0.21
52120,0.13,0.38
52121,0.13,0.42
52122,0.13,0.13
52123,0.21,0.24
52124,0.14,0.77
52125,0.23,0.55
52126,0.1,0.65
52127,0.19,0.55
52128,0.06,0.05
52129,0.31,0.46
52130,0.08,0.4
52131,0.31,0.62
52132,0.22,0.32
52133,0.06,0.77
52134,0.16,0.38
52135,0.07,0.86
52136,0.06,0.05
52137,0.28,0.8
52138,0.66,0.86
52139,0.06,0.08
52140,0.0,0.14
52141,0.12,0.51
52142,0.36,0.35
52143,0.13,0.84
52144,0.11,0.88
52145,0.5,0.9
52146,0.18,0.44
52147,0.32,0.81
52148,0.09,0.39
52149,0.06,0.24
52150,0.24,0.38
52151,0.21,0.97
52152,0.06,0.85
52153,0.29,0.61
52154,0.19,0.47
52155,0.12,0.63
52156,0.09,0.88
52157,0.35,0.51
52158,0.64,0.88
52159,0.57,0.42
52160,0.35,0.61
52161,0.05,0.08
52162,0.22,0.32
52163,0.2,0.55
52164,0.49,0.77
52165,0.09,0.88
52166,0.37,0.48
52167,0.12,0.21
52168,0.15,0.71
52169,0.12,0.09
52170,0.02,0.07
52171,0.22,0.76
52172,0.22,0.31
52173,0.04,0.14
52174,0.61,0.95
52175,0.2,0.45
52176,0.3,0.41
52177,0.38,0.89
52178,0.6,0.84
52179,0.26,0.68
52180,0.06,0.21
52181,0.1,0.52
52182,0.05,0.16
52183,0.64,0.87
52184,0.28,0.45
52185,0.05,0.05
52186,0.33,0.55
52187,0.15,0.57
52188,0.02,0.29
52189,0.04,0.09
52190,0.04,0.12
52191,0.09,0.94
52192,0.31,0.61
52193,0.22,0.67
52194,0.35,0.61
52195,0.46,0.78
52196,0.06,0.14
52197,0.38,0.49
52198,0.03,0.02
52199,0.05,0.05
52200,0.18,0.68
52201,0.22,0.48
52202,0.07,0.37
52203,0.04,0.2
52204,0.03,0.1
52205,0.09,0.33
52206,0.1,0.26
52207,0.06,0.86
52208,0.09,0.2
52209,0.31,0.61
52210,0.12,0.21
52211,0.65,0.75
52212,0.14,0.14
52213,0.0,0.03
52214,0.69,0.93
52215,0.1,0.3
52216,0.04,0.07
52217,0.09,0.6
52218,0.06,0.16
52219,0.06,0.72
52220,0.02,0.26
52221,0.08,0.18
52222,0.16,0.58
52223,0.09,0.12
52224,0.48,0.83
52225,0.21,0.72
52226,0.22,0.6
52227,0.5,0.56
52228,0.08,0.12
52229,0.05,0.08
52230,0.38,0.38
52231,0.03,0.13
52232,0.13,0.31
52233,0.33,0.87
52234,0.07,0.15
52235,0.31,0.33
52236,0.16,0.74
52237,0.21,0.64
52238,0.24,0.44
52239,0.58,0.83
52240,0.11,0.27
52241,0.16,0.87
52242,0.31,0.65
52243,0.17,0.35
52244,0.69,0.8
52245,0.14,0.23
52246,0.62,0.96
52247,0.59,0.8
52248,0.8,0.92
52249,0.17,0.51
52250,0.46,0.5
52251,0.18,0.95
52252,0.11,0.45
52253,0.09,0.12
52254,0.07,0.37
52255,0.25,0.44
52256,0.19,0.74
52257,0.32,0.86
52258,0.08,0.71
52259,0.08,0.2
52260,0.03,0.2
52261,0.13,0.18
52262,0.05,0.41
52263,0.18,0.71
52264,0.18,0.56
52265,0.02,0.09
52266,0.49,0.51
52267,0.09,0.11
52268,0.15,0.85
52269,0.04,0.85
52270,0.01,0.12
52271,0.43,0.76
52272,0.07,0.18
52273,0.19,0.26
52274,0.08,0.08
52275,0.06,0.2
52276,0.24,0.64
52277,0.11,0.7
52278,0.02,0.1
52279,0.11,0.27
52280,0.6,0.87
52281,0.06,0.26
52282,0.3,0.54
52283,0.13,0.31
52284,0.16,0.5
52285,0.11,0.15
52286,0.14,0.44
52287,0.03,0.69
52288,0.36,0.55
52289,0.02,0.06
52290,0.61,0.81
52291,0.13,0.15
52292,0.29,0.7
52293,0.06,0.43
52294,0.07,0.23
52295,0.49,0.87
52296,0.15,0.67
52297,0.03,0.12
52298,0.14,0.84
52299,0.08,0.15
52300,0.18,0.7
52301,0.2,0.28
52302,0.37,0.72
52303,0.15,0.35
52304,0.04,0.28
52305,0.08,0.94
52306,0.43,0.79
52307,0.09,0.83
52308,0.13,0.55
52309,0.58,0.68
52310,0.51,0.77
52311,0.05,0.19
52312,0.17,0.44
52313,0.08,0.75
52314,0.05,0.06
52315,0.54,0.78
52316,0.14,0.89
52317,0.26,0.87
52318,0.07,0.05
52319,0.17,0.52
52320,0.24,0.58
52321,0.18,0.19
52322,0.09,0.17
52323,0.09,0.62
52324,0.13,0.39
52325,0.52,0.86
52326,0.31,0.41
52327,0.1,0.18
52328,0.13,0.63
52329,0.29,0.32
52330,0.08,0.86
52331,0.58,0.69
52332,0.16,0.62
52333,0.05,0.13
52334,0.41,0.61
52335,0.09,0.19
52336,0.28,0.44
52337,0.23,0.21
52338,0.06,0.12
52339,0.38,0.7
52340,0.22,0.51
52341,0.02,0.24
52342,0.14,0.18
52343,0.14,0.14
52344,0.5,0.65
52345,0.33,0.37
52346,0.48,0.94
52347,0.07,0.64
52348,0.12,0.5
52349,0.23,0.72
52350,0.2,0.61
52351,0.05,0.07
52352,0.04,0.66
52353,0.3,0.33
52354,0.18,0.3
52355,0.02,0.15
52356,0.3,0.96
52357,0.05,0.21
52358,0.01,0.15
52359,0.06,0.13
52360,0.18,0.46
52361,0.06,0.79
52362,0.08,0.32
52363,0.09,0.06
52364,0.0,0.1
52365,0.2,0.26
52366,0.01,0.08
52367,0.21,0.24
52368,0.52,0.86
52369,0.34,0.82
52370,0.17,0.18
52371,0.61,0.53
52372,0.13,0.42
52373,0.14,0.28
52374,0.36,0.76
52375,0.09,0.43
52376,0.34,0.89
52377,0.14,0.17
52378,0.04,0.03
52379,0.22,0.45
52380,0.17,0.6
52381,0.03,0.16
52382,0.63,0.79
52383,0.03,0.09
52384,0.51,0.97
52385,0.34,0.18
52386,0.2,0.69
52387,0.29,0.16
52388,0.43,0.71
52389,0.11,0.45
52390,0.13,0.74
52391,0.14,0.87
52392,0.07,0.18
52393,0.34,0.71
52394,0.4,0.7
52395,0.03,0.4
52396,0.03,0.21
52397,0.73,0.86
52398,0.09,0.39
52399,0.1,0.28
52400,0.1,0.84
52401,0.12,0.17
52402,0.17,0.27
52403,0.45,0.52
52404,0.25,0.82
52405,0.41,0.66
52406,0.03,0.65
52407,0.3,0.25
52408,0.14,0.61
52409,0.13,0.74
52410,0.28,0.68
52411,0.12,0.15
52412,0.03,0.16
52413,0.15,0.2
52414,0.15,0.25
52415,0.13,0.41
52416,0.12,0.54
52417,0.1,0.68
52418,0.58,0.94
52419,0.12,0.54
52420,0.02,0.09
52421,0.24,0.63
52422,0.17,0.23
52423,0.26,0.47
52424,0.31,0.69
52425,0.11,0.83
52426,0.21,0.32
52427,0.62,0.73
52428,0.19,0.09
52429,0.54,0.52
52430,0.05,0.24
52431,0.24,0.29
52432,0.01,0.1
52433,0.05,0.77
52434,0.37,0.52
52435,0.23,0.2
52436,0.09,0.32
52437,0.08,0.27
52438,0.19,0.32
52439,0.08,0.4
52440,0.08,0.39
52441,0.08,0.16
52442,0.13,0.84
52443,0.06,0.03
52444,0.52,0.88
52445,0.1,0.49
52446,0.29,0.51
52447,0.09,0.23
52448,0.21,0.25
52449,0.53,0.49
52450,0.13,0.78
52451,0.49,0.74
52452,0.31,0.31
52453,0.12,0.57
52454,0.3,0.4
52455,0.6,0.68
52456,0.66,0.96
52457,0.2,0.33
52458,0.12,0.18
52459,0.17,0.73
52460,0.01,0.13
52461,0.38,0.32
52462,0.07,0.24
52463,0.05,0.07
52464,0.05,0.03
52465,0.64,0.95
52466,0.17,0.53
52467,0.19,0.47
52468,0.32,0.48
52469,0.05,0.15
52470,0.21,0.68
52471,0.25,0.16
52472,0.02,0.02
52473,0.45,0.85
52474,0.25,0.35
52475,0.82,0.93
52476,0.69,0.83
52477,0.05,0.43
52478,0.02,0.07
52479,0.0,0.03
52480,0.15,0.17
52481,0.53,0.9
52482,0.15,0.62
52483,0.54,0.84
52484,0.33,0.66
52485,0.19,0.43
52486,0.08,0.16
52487,0.11,0.15
52488,0.35,0.51
52489,0.43,0.77
52490,0.63,0.81
52491,0.78,0.89
52492,0.18,0.06
52493,0.23,0.9
52494,0.6,0.75
52495,0.03,0.27
52496,0.54,0.93
52497,0.23,0.56
52498,0.06,1.0
52499,0.23,0.2
52500,0.23,0.6
52501,0.06,0.34
52502,0.15,0.61
52503,0.17,0.36
52504,0.07,0.06
52505,0.07,0.55
52506,0.1,0.2
52507,0.09,0.13
52508,0.64,0.83
52509,0.13,0.35
52510,0.01,0.12
52511,0.39,0.51
52512,0.11,0.12
52513,0.06,0.74
52514,0.73,0.55
52515,0.09,0.21
52516,0.02,0.04
52517,0.08,0.91
52518,0.26,0.43
52519,0.55,0.75
52520,0.39,0.73
52521,0.04,0.1
52522,0.05,0.1
52523,0.36,0.67
52524,0.31,0.41
52525,0.65,0.82
52526,0.07,0.05
52527,0.54,0.88
52528,0.11,0.65
52529,0.18,0.67
52530,0.01,0.13
52531,0.36,0.69
52532,0.17,0.52
52533,0.07,0.2
52534,0.09,0.61
52535,0.22,0.3
52536,0.2,0.29
52537,0.16,0.88
52538,0.02,0.1
52539,0.05,0.85
52540,0.13,0.81
52541,0.14,0.31
52542,0.1,0.23
52543,0.07,0.08
52544,0.17,0.26
52545,0.25,0.35
52546,0.51,0.74
52547,0.03,0.07
52548,0.14,0.49
52549,0.31,0.69
52550,0.14,0.43
52551,0.18,0.28
52552,0.07,0.54
52553,0.12,0.99
52554,0.65,0.61
52555,0.13,0.24
52556,0.28,0.85
52557,0.09,0.13
52558,0.2,0.36
52559,0.06,0.15
52560,0.11,0.17
52561,0.14,0.32
52562,0.06,0.22
52563,0.71,0.9
52564,0.04,0.17
52565,0.03,0.08
52566,0.15,0.82
52567,0.14,0.18
52568,0.09,0.66
52569,0.5,0.54
52570,0.08,0.1
52571,0.5,0.76
52572,0.21,0.25
52573,0.04,0.64
52574,0.1,0.23
52575,0.63,0.93
52576,0.07,0.34
52577,0.15,0.28
52578,0.44,0.76
52579,0.29,0.53
52580,0.05,0.93
52581,0.72,0.94
52582,0.04,0.19
52583,0.14,0.66
52584,0.21,0.53
52585,0.09,0.59
52586,0.12,0.27
52587,0.18,0.15
52588,0.15,0.23
52589,0.08,0.44
52590,0.06,0.33
52591,0.08,0.05
52592,0.36,0.65
52593,0.06,0.11
52594,0.01,0.04
52595,0.19,0.24
52596,0.06,0.17
52597,0.38,0.62
52598,0.64,0.93
52599,0.28,0.44
52600,0.1,0.9
52601,0.05,0.1
52602,0.03,0.11
52603,0.04,0.6
52604,0.36,0.48
52605,0.05,0.72
52606,0.3,0.46
52607,0.06,0.77
52608,0.04,0.44
52609,0.02,0.3
52610,0.46,0.68
52611,0.16,0.72
52612,0.24,0.21
52613,0.07,0.37
52614,0.57,0.86
52615,0.17,0.61
52616,0.2,0.54
52617,0.17,0.24
52618,0.04,0.17
52619,0.05,0.19
52620,0.3,0.44
52621,0.21,0.82
52622,0.02,0.11
52623,0.19,0.4
52624,0.19,0.38
52625,0.05,0.15
52626,0.53,0.7
52627,0.04,0.24
52628,0.02,0.27
52629,0.05,0.09
52630,0.5,0.84
52631,0.8,0.87
52632,0.1,0.78
52633,0.09,0.19
52634,0.15,0.15
52635,0.07,0.1
52636,0.08,0.39
52637,0.28,0.78
52638,0.26,0.83
52639,0.11,0.47
52640,0.26,0.67
52641,0.25,0.88
52642,0.3,0.25
52643,0.19,0.52
52644,0.08,0.33
52645,0.08,0.28
52646,0.05,0.12
52647,0.54,0.85
52648,0.29,0.45
52649,0.19,0.61
52650,0.01,0.07
52651,0.15,0.69
52652,0.18,0.4
52653,0.28,0.67
52654,0.23,0.6
52655,0.47,0.24
52656,0.06,0.14
52657,0.05,0.36
52658,0.56,0.51
52659,0.1,0.38
52660,0.67,0.78
52661,0.1,0.14
52662,0.16,0.43
52663,0.12,0.31
52664,0.07,0.12
52665,0.16,0.51
52666,0.01,0.24
52667,0.1,0.54
52668,0.05,0.8
52669,0.26,0.38
52670,0.22,0.46
52671,0.26,0.57
52672,0.03,0.06
52673,0.09,0.34
52674,0.34,0.59
52675,0.01,0.25
52676,0.15,0.11
52677,0.32,0.51
52678,0.62,0.91
52679,0.11,0.19
52680,0.03,0.15
52681,0.62,0.91
52682,0.06,0.11
52683,0.16,0.14
52684,0.17,0.37
52685,0.2,0.55
52686,0.1,0.63
52687,0.21,0.21
52688,0.07,0.22
52689,0.42,0.54
52690,0.67,0.61
52691,0.28,0.54
52692,0.15,0.65
52693,0.18,0.96
52694,0.15,0.54
52695,0.75,0.92
52696,0.16,0.17
52697,0.13,0.83
52698,0.2,0.19
52699,0.03,0.12
52700,0.08,0.48
52701,0.14,0.26
52702,0.39,0.36
52703,0.55,0.73
52704,0.52,0.56
52705,0.03,0.2
52706,0.12,0.74
52707,0.73,0.84
52708,0.23,0.4
52709,0.05,0.28
52710,0.03,0.13
52711,0.04,0.08
52712,0.05,0.11
52713,0.12,0.22
52714,0.1,0.33
52715,0.03,0.03
52716,0.74,0.99
52717,0.12,0.57
52718,0.47,0.17
52719,0.13,0.75
52720,0.48,0.83
52721,0.2,0.74
52722,0.07,0.21
52723,0.07,0.31
52724,0.08,0.07
52725,0.07,0.11
52726,0.6,0.78
52727,0.51,0.59
52728,0.03,0.14
52729,0.11,0.12
52730,0.14,0.13
52731,0.11,0.86
52732,0.36,0.66
52733,0.17,0.69
52734,0.03,0.52
52735,0.1,0.87
52736,0.54,0.98
52737,0.27,0.64
52738,0.39,0.39
52739,0.16,0.54
52740,0.13,0.13
52741,0.06,0.15
52742,0.34,0.41
52743,0.36,0.54
52744,0.03,0.16
52745,0.72,0.8
52746,0.13,0.57
52747,0.13,0.82
52748,0.03,0.08
52749,0.7,0.83
52750,0.56,0.88
52751,0.07,0.65
52752,0.05,0.41
52753,0.55,0.78
52754,0.12,0.15
52755,0.18,0.81
52756,0.04,0.84
52757,0.1,0.64
52758,0.5,0.84
52759,0.06,0.06
52760,0.19,0.51
52761,0.09,0.21
52762,0.2,0.76
52763,0.15,0.11
52764,0.12,0.18
52765,0.08,0.86
52766,0.62,0.59
52767,0.15,0.27
52768,0.17,0.17
52769,0.09,0.35
52770,0.07,0.09
52771,0.17,0.32
52772,0.27,0.5
52773,0.08,0.31
52774,0.6,0.77
52775,0.11,0.75
52776,0.29,0.63
52777,0.04,0.67
52778,0.24,0.34
52779,0.8,0.85
52780,0.09,0.37
52781,0.21,0.28
52782,0.31,0.5
52783,0.23,0.77
52784,0.57,0.86
52785,0.88,0.89
52786,0.04,0.14
52787,0.07,0.86
52788,0.52,0.55
52789,0.84,0.92
52790,0.6,0.75
52791,0.1,0.78
52792,0.28,0.21
52793,0.04,0.92
52794,0.26,0.65
52795,0.18,0.29
52796,0.61,0.92
52797,0.04,0.6
52798,0.21,0.46
52799,0.07,0.17
52800,0.48,0.59
52801,0.54,0.63
52802,0.04,0.08
52803,0.3,0.28
52804,0.14,0.48
52805,0.02,0.02
52806,0.34,0.53
52807,0.08,0.18
52808,0.18,0.18
52809,0.19,0.51
52810,0.08,0.11
52811,0.12,0.08
52812,0.03,0.26
52813,0.07,0.73
52814,0.14,0.7
52815,0.48,0.69
52816,0.59,0.88
52817,0.58,0.8
52818,0.11,0.23
52819,0.18,0.89
52820,0.03,0.2
52821,0.0,0.07
52822,0.16,0.21
52823,0.15,0.51
52824,0.08,0.14
52825,0.63,0.74
52826,0.14,0.8
52827,0.08,0.55
52828,0.09,0.4
52829,0.49,0.88
52830,0.89,0.85
52831,0.74,0.85
52832,0.2,0.31
52833,0.61,0.79
52834,0.05,0.79
52835,0.58,0.82
52836,0.0,0.43
52837,0.65,0.92
52838,0.25,0.72
52839,0.07,0.73
52840,0.22,0.34
52841,0.02,0.1
52842,0.01,0.14
52843,0.1,0.91
52844,0.37,0.44
52845,0.12,0.4
52846,0.45,0.59
52847,0.06,0.99
52848,0.05,0.9
52849,0.27,0.56
52850,0.06,0.08
52851,0.31,0.44
52852,0.3,0.67
52853,0.27,0.8
52854,0.41,0.73
52855,0.07,0.91
52856,0.16,0.31
52857,0.02,0.12
52858,0.31,0.61
52859,0.15,0.5
52860,0.24,0.71
52861,0.01,0.04
52862,0.14,0.32
52863,0.28,0.26
52864,0.41,0.52
